snapshot_id,game_id,retrieved_at,provider_updated_at,book,spread_home,spread_home_price,spread_away_price,ml_home,ml_away,total,over_price,under_price,spread_ticket_pct_home,spread_money_pct_home,ml_ticket_pct_home,ml_money_pct_home,total_ticket_pct_over,total_money_pct_over,is_first_snapshot,provider_open_spread_home,provider_open_total,source,plan
2026_NFL_W11_TEN_DAL_draftkings_20260906T181240Z,2026_NFL_W11_TEN_DAL,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-6.5,-110,-110,-285.0,230.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_TB_DET_draftkings_20260906T181240Z,2026_NFL_W11_TB_DET,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-4.5,-110,-110,-225.0,185.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_JAX_NYG_draftkings_20260906T181240Z,2026_NFL_W11_JAX_NYG,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,1.5,-110,-110,102.0,-122.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_NYJ_LAC_draftkings_20260906T181240Z,2026_NFL_W11_NYJ_LAC,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-9.5,-110,-110,-425.0,330.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_LV_DEN_draftkings_20260906T181240Z,2026_NFL_W11_LV_DEN,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-7.5,-110,-110,-340.0,270.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_PIT_PHI_draftkings_20260906T181240Z,2026_NFL_W11_PIT_PHI,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-5.5,-110,-110,-238.0,195.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_PIT_PHI_betus_20260906T181240Z,2026_NFL_W11_PIT_PHI,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,-5.5,-110,-110,,,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIN_SF_draftkings_20260906T181240Z,2026_NFL_W11_MIN_SF,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-3.5,-110,-110,-192.0,160.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIN_SF_fanduel_20260906T181240Z,2026_NFL_W11_MIN_SF,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:24Z,fanduel,-4.5,-105,-115,-210.0,176.0,47.5,-105,-115,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIN_SF_betus_20260906T181240Z,2026_NFL_W11_MIN_SF,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,-3.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_CIN_WAS_draftkings_20260906T181240Z,2026_NFL_W11_CIN_WAS,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,1.5,-110,-110,102.0,-122.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_CIN_WAS_betus_20260906T181240Z,2026_NFL_W11_CIN_WAS,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_IND_HOU_draftkings_20260906T191240Z,2026_NFL_W11_IND_HOU,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-5.5,-110,-110,-245.0,200.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_ARI_KC_draftkings_20260906T191240Z,2026_NFL_W11_ARI_KC,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-11.5,-110,-110,-600.0,440.0,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_ARI_KC_betus_20260906T191240Z,2026_NFL_W11_ARI_KC,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-11.5,-110,-110,,,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_BAL_CAR_draftkings_20260906T191240Z,2026_NFL_W11_BAL_CAR,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,4.5,-110,-110,170.0,-205.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_BAL_CAR_betus_20260906T191240Z,2026_NFL_W11_BAL_CAR,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,4.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIA_BUF_draftkings_20260906T191240Z,2026_NFL_W11_MIA_BUF,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-11.5,-110,-110,-650.0,470.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_NO_CHI_draftkings_20260906T191240Z,2026_NFL_W11_NO_CHI,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-6.5,-110,-110,-278.0,225.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_TEN_DAL_draftkings_20260906T191240Z,2026_NFL_W11_TEN_DAL,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-6.5,-110,-110,-285.0,230.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_TB_DET_draftkings_20260906T191240Z,2026_NFL_W11_TB_DET,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-4.5,-110,-110,-225.0,185.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_JAX_NYG_draftkings_20260906T191240Z,2026_NFL_W11_JAX_NYG,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,1.5,-110,-110,102.0,-122.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_NYJ_LAC_draftkings_20260906T191240Z,2026_NFL_W11_NYJ_LAC,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-9.5,-110,-110,-425.0,330.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_LV_DEN_draftkings_20260906T191240Z,2026_NFL_W11_LV_DEN,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-7.5,-110,-110,-340.0,270.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_PIT_PHI_draftkings_20260906T191240Z,2026_NFL_W11_PIT_PHI,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-5.5,-110,-110,-238.0,195.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_PIT_PHI_betus_20260906T191240Z,2026_NFL_W11_PIT_PHI,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-5.5,-110,-110,,,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIN_SF_draftkings_20260906T191240Z,2026_NFL_W11_MIN_SF,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-3.5,-110,-110,-192.0,160.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIN_SF_fanduel_20260906T191240Z,2026_NFL_W11_MIN_SF,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,fanduel,-4.5,-105,-115,-210.0,176.0,47.5,-105,-115,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIN_SF_betus_20260906T191240Z,2026_NFL_W11_MIN_SF,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-3.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_CIN_WAS_draftkings_20260906T191240Z,2026_NFL_W11_CIN_WAS,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,1.5,-110,-110,102.0,-122.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_CIN_WAS_betus_20260906T191240Z,2026_NFL_W11_CIN_WAS,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_IND_HOU_draftkings_20260906T211242Z,2026_NFL_W11_IND_HOU,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-5.5,-110,-110,-245.0,200.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_ARI_KC_draftkings_20260906T211242Z,2026_NFL_W11_ARI_KC,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-11.5,-110,-110,-600.0,440.0,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_ARI_KC_betus_20260906T211242Z,2026_NFL_W11_ARI_KC,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,-11.5,-110,-110,,,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_BAL_CAR_draftkings_20260906T211242Z,2026_NFL_W11_BAL_CAR,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,4.5,-110,-110,170.0,-205.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_BAL_CAR_betus_20260906T211242Z,2026_NFL_W11_BAL_CAR,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,4.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIA_BUF_draftkings_20260906T211242Z,2026_NFL_W11_MIA_BUF,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-11.5,-110,-110,-650.0,470.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_NO_CHI_draftkings_20260906T211242Z,2026_NFL_W11_NO_CHI,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-6.5,-110,-110,-278.0,225.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_TEN_DAL_draftkings_20260906T211242Z,2026_NFL_W11_TEN_DAL,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-6.5,-110,-110,-285.0,230.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_TB_DET_draftkings_20260906T211242Z,2026_NFL_W11_TB_DET,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-4.5,-110,-110,-225.0,185.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_JAX_NYG_draftkings_20260906T211242Z,2026_NFL_W11_JAX_NYG,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,1.5,-110,-110,102.0,-122.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_NYJ_LAC_draftkings_20260906T211242Z,2026_NFL_W11_NYJ_LAC,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-9.5,-110,-110,-425.0,330.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_LV_DEN_draftkings_20260906T211242Z,2026_NFL_W11_LV_DEN,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-7.5,-110,-110,-340.0,270.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_PIT_PHI_draftkings_20260906T211242Z,2026_NFL_W11_PIT_PHI,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-5.5,-110,-110,-238.0,195.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_PIT_PHI_betus_20260906T211242Z,2026_NFL_W11_PIT_PHI,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,-5.5,-110,-110,,,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIN_SF_draftkings_20260906T211242Z,2026_NFL_W11_MIN_SF,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-3.5,-110,-110,-192.0,160.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIN_SF_fanduel_20260906T211242Z,2026_NFL_W11_MIN_SF,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:38Z,fanduel,-4.5,-105,-115,-210.0,176.0,47.5,-105,-115,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIN_SF_betus_20260906T211242Z,2026_NFL_W11_MIN_SF,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,-3.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_CIN_WAS_draftkings_20260906T211242Z,2026_NFL_W11_CIN_WAS,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,1.5,-110,-110,102.0,-122.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_CIN_WAS_betus_20260906T211242Z,2026_NFL_W11_CIN_WAS,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_IND_HOU_draftkings_20260906T221238Z,2026_NFL_W11_IND_HOU,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-5.5,-110,-110,-245.0,200.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_ARI_KC_draftkings_20260906T221238Z,2026_NFL_W11_ARI_KC,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-11.5,-110,-110,-600.0,440.0,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_ARI_KC_betus_20260906T221238Z,2026_NFL_W11_ARI_KC,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:40Z,betus,-11.5,-110,-110,,,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_BAL_CAR_draftkings_20260906T221238Z,2026_NFL_W11_BAL_CAR,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,4.5,-110,-110,170.0,-205.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_BAL_CAR_betus_20260906T221238Z,2026_NFL_W11_BAL_CAR,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:40Z,betus,4.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIA_BUF_draftkings_20260906T221238Z,2026_NFL_W11_MIA_BUF,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-11.5,-110,-110,-650.0,470.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_NO_CHI_draftkings_20260906T221238Z,2026_NFL_W11_NO_CHI,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-6.5,-110,-110,-278.0,225.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_TEN_DAL_draftkings_20260906T221238Z,2026_NFL_W11_TEN_DAL,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-6.5,-110,-110,-285.0,230.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_TB_DET_draftkings_20260906T221238Z,2026_NFL_W11_TB_DET,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-4.5,-110,-110,-225.0,185.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_JAX_NYG_draftkings_20260906T221238Z,2026_NFL_W11_JAX_NYG,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,1.5,-110,-110,102.0,-122.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_NYJ_LAC_draftkings_20260906T221238Z,2026_NFL_W11_NYJ_LAC,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-9.5,-110,-110,-425.0,330.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_LV_DEN_draftkings_20260906T221238Z,2026_NFL_W11_LV_DEN,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-7.5,-110,-110,-340.0,270.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_PIT_PHI_draftkings_20260906T221238Z,2026_NFL_W11_PIT_PHI,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-5.5,-110,-110,-238.0,195.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_PIT_PHI_betus_20260906T221238Z,2026_NFL_W11_PIT_PHI,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:40Z,betus,-5.5,-110,-110,,,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIN_SF_draftkings_20260906T221238Z,2026_NFL_W11_MIN_SF,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-3.5,-110,-110,-192.0,160.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIN_SF_fanduel_20260906T221238Z,2026_NFL_W11_MIN_SF,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:12:19Z,fanduel,-4.5,-105,-115,-210.0,176.0,47.5,-105,-115,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIN_SF_betus_20260906T221238Z,2026_NFL_W11_MIN_SF,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:40Z,betus,-3.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_CIN_WAS_draftkings_20260906T221238Z,2026_NFL_W11_CIN_WAS,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,1.5,-110,-110,102.0,-122.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_CIN_WAS_betus_20260906T221238Z,2026_NFL_W11_CIN_WAS,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:40Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_IND_HOU_draftkings_20260907T001244Z,2026_NFL_W11_IND_HOU,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-5.5,-110,-110,-245.0,200.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_ARI_KC_draftkings_20260907T001244Z,2026_NFL_W11_ARI_KC,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-11.5,-110,-110,-600.0,440.0,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_ARI_KC_betus_20260907T001244Z,2026_NFL_W11_ARI_KC,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:11:48Z,betus,-11.5,-110,-110,,,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_BAL_CAR_draftkings_20260907T001244Z,2026_NFL_W11_BAL_CAR,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,4.5,-110,-110,170.0,-205.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_BAL_CAR_betus_20260907T001244Z,2026_NFL_W11_BAL_CAR,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:11:48Z,betus,4.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIA_BUF_draftkings_20260907T001244Z,2026_NFL_W11_MIA_BUF,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-11.5,-110,-110,-650.0,470.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_NO_CHI_draftkings_20260907T001244Z,2026_NFL_W11_NO_CHI,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-6.5,-110,-110,-278.0,225.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_TEN_DAL_draftkings_20260907T001244Z,2026_NFL_W11_TEN_DAL,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-6.5,-110,-110,-285.0,230.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_TB_DET_draftkings_20260907T001244Z,2026_NFL_W11_TB_DET,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-4.5,-110,-110,-225.0,185.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_JAX_NYG_draftkings_20260907T001244Z,2026_NFL_W11_JAX_NYG,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,1.5,-110,-110,102.0,-122.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_NYJ_LAC_draftkings_20260907T001244Z,2026_NFL_W11_NYJ_LAC,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-9.5,-110,-110,-425.0,330.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_LV_DEN_draftkings_20260907T001244Z,2026_NFL_W11_LV_DEN,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-7.5,-110,-110,-340.0,270.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_PIT_PHI_draftkings_20260907T001244Z,2026_NFL_W11_PIT_PHI,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-5.5,-110,-110,-238.0,195.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_PIT_PHI_betus_20260907T001244Z,2026_NFL_W11_PIT_PHI,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:11:48Z,betus,-5.5,-110,-110,,,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIN_SF_draftkings_20260907T001244Z,2026_NFL_W11_MIN_SF,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-3.5,-110,-110,-192.0,160.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIN_SF_fanduel_20260907T001244Z,2026_NFL_W11_MIN_SF,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:30Z,fanduel,-4.5,-105,-115,-210.0,176.0,47.5,-105,-115,,,,,,,True,,,odds_api,free
2026_NFL_W11_MIN_SF_betus_20260907T001244Z,2026_NFL_W11_MIN_SF,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:11:48Z,betus,-3.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_CIN_WAS_draftkings_20260907T001244Z,2026_NFL_W11_CIN_WAS,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,1.5,-110,-110,102.0,-122.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W11_CIN_WAS_betus_20260907T001244Z,2026_NFL_W11_CIN_WAS,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:11:48Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
