snapshot_id,game_id,retrieved_at,provider_updated_at,book,spread_home,spread_home_price,spread_away_price,ml_home,ml_away,total,over_price,under_price,spread_ticket_pct_home,spread_money_pct_home,ml_ticket_pct_home,ml_money_pct_home,total_ticket_pct_over,total_money_pct_over,is_first_snapshot,provider_open_spread_home,provider_open_total,source,plan
2026_NFL_W10_LAC_BAL_draftkings_20260906T161247Z,2026_NFL_W10_LAC_BAL,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:55Z,draftkings,-3.5,-110,-110,-180.0,150.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_betus_20260906T161247Z,2026_NFL_W10_LAC_BAL,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,betus,-2.5,-110,-110,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_WAS_NYG_draftkings_20260906T181240Z,2026_NFL_W10_WAS_NYG,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-1.5,-110,-110,-125.0,105.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_draftkings_20260906T181240Z,2026_NFL_W10_NE_DET,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-1.5,-112,-108,-125.0,105.0,48.5,-112,-108,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_fanduel_20260906T181240Z,2026_NFL_W10_NE_DET,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:24Z,fanduel,1.5,-115,-105,100.0,-118.0,49.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W10_KC_ATL_draftkings_20260906T181240Z,2026_NFL_W10_KC_ATL,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,4.5,-110,-110,190.0,-230.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_BUF_NYJ_draftkings_20260906T181240Z,2026_NFL_W10_BUF_NYJ,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,7.0,-105,-115,270.0,-340.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_draftkings_20260906T181240Z,2026_NFL_W10_CAR_NO,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-1.5,-105,-115,-118.0,-102.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_betus_20260906T181240Z,2026_NFL_W10_CAR_NO,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,-1.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_HOU_CLE_draftkings_20260906T181240Z,2026_NFL_W10_HOU_CLE,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,4.5,-110,-110,170.0,-205.0,38.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_draftkings_20260906T181240Z,2026_NFL_W10_MIN_GB,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-4.5,-110,-110,-245.0,200.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_betus_20260906T181240Z,2026_NFL_W10_MIN_GB,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,-4.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIA_IND_draftkings_20260906T181240Z,2026_NFL_W10_MIA_IND,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-6.5,-110,-110,-305.0,245.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_draftkings_20260906T181240Z,2026_NFL_W10_JAX_TEN,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,2.5,-110,-110,114.0,-135.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_betus_20260906T181240Z,2026_NFL_W10_JAX_TEN,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,2.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAR_ARI_draftkings_20260906T181240Z,2026_NFL_W10_LAR_ARI,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,10.5,-110,-110,360.0,-470.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_draftkings_20260906T181240Z,2026_NFL_W10_SEA_LV,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,7.0,-110,-110,250.0,-310.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_betus_20260906T181240Z,2026_NFL_W10_SEA_LV,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,7.0,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SF_DAL_draftkings_20260906T181240Z,2026_NFL_W10_SF_DAL,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-1.5,-105,-115,-120.0,100.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_draftkings_20260906T181240Z,2026_NFL_W10_PIT_CIN,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-3.5,-110,-110,-192.0,160.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_betus_20260906T181240Z,2026_NFL_W10_PIT_CIN,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,-3.5,-110,-110,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_draftkings_20260906T181240Z,2026_NFL_W10_LAC_BAL,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-3.5,-110,-110,-180.0,150.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_betus_20260906T181240Z,2026_NFL_W10_LAC_BAL,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,-2.5,-110,-110,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_WAS_NYG_draftkings_20260906T191240Z,2026_NFL_W10_WAS_NYG,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-1.5,-110,-110,-125.0,105.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_draftkings_20260906T191240Z,2026_NFL_W10_NE_DET,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-1.5,-112,-108,-125.0,105.0,48.5,-112,-108,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_fanduel_20260906T191240Z,2026_NFL_W10_NE_DET,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,fanduel,1.5,-115,-105,100.0,-118.0,49.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W10_KC_ATL_draftkings_20260906T191240Z,2026_NFL_W10_KC_ATL,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,4.5,-110,-110,190.0,-230.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_BUF_NYJ_draftkings_20260906T191240Z,2026_NFL_W10_BUF_NYJ,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,7.0,-105,-115,270.0,-340.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_draftkings_20260906T191240Z,2026_NFL_W10_CAR_NO,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-1.5,-105,-115,-118.0,-102.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_betus_20260906T191240Z,2026_NFL_W10_CAR_NO,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-1.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_HOU_CLE_draftkings_20260906T191240Z,2026_NFL_W10_HOU_CLE,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,4.5,-110,-110,170.0,-205.0,38.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_draftkings_20260906T191240Z,2026_NFL_W10_MIN_GB,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-4.5,-110,-110,-245.0,200.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_betus_20260906T191240Z,2026_NFL_W10_MIN_GB,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-4.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIA_IND_draftkings_20260906T191240Z,2026_NFL_W10_MIA_IND,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-6.5,-110,-110,-305.0,245.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_draftkings_20260906T191240Z,2026_NFL_W10_JAX_TEN,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,2.5,-110,-110,114.0,-135.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_betus_20260906T191240Z,2026_NFL_W10_JAX_TEN,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,2.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAR_ARI_draftkings_20260906T191240Z,2026_NFL_W10_LAR_ARI,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,10.5,-110,-110,360.0,-470.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_draftkings_20260906T191240Z,2026_NFL_W10_SEA_LV,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,7.0,-110,-110,250.0,-310.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_betus_20260906T191240Z,2026_NFL_W10_SEA_LV,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,7.0,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SF_DAL_draftkings_20260906T191240Z,2026_NFL_W10_SF_DAL,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-1.5,-105,-115,-120.0,100.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_draftkings_20260906T191240Z,2026_NFL_W10_PIT_CIN,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-3.5,-110,-110,-192.0,160.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_betus_20260906T191240Z,2026_NFL_W10_PIT_CIN,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-3.5,-110,-110,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_draftkings_20260906T191240Z,2026_NFL_W10_LAC_BAL,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-3.5,-110,-110,-180.0,150.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_betus_20260906T191240Z,2026_NFL_W10_LAC_BAL,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-2.5,-110,-110,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_WAS_NYG_draftkings_20260906T211242Z,2026_NFL_W10_WAS_NYG,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-1.5,-110,-110,-125.0,105.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_draftkings_20260906T211242Z,2026_NFL_W10_NE_DET,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-1.5,-112,-108,-125.0,105.0,48.5,-112,-108,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_fanduel_20260906T211242Z,2026_NFL_W10_NE_DET,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:38Z,fanduel,1.5,-115,-105,100.0,-118.0,49.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W10_KC_ATL_draftkings_20260906T211242Z,2026_NFL_W10_KC_ATL,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,4.5,-110,-110,190.0,-230.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_BUF_NYJ_draftkings_20260906T211242Z,2026_NFL_W10_BUF_NYJ,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,7.0,-105,-115,270.0,-340.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_draftkings_20260906T211242Z,2026_NFL_W10_CAR_NO,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-1.5,-105,-115,-118.0,-102.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_betus_20260906T211242Z,2026_NFL_W10_CAR_NO,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,-1.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_HOU_CLE_draftkings_20260906T211242Z,2026_NFL_W10_HOU_CLE,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,4.5,-110,-110,170.0,-205.0,38.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_draftkings_20260906T211242Z,2026_NFL_W10_MIN_GB,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-4.5,-110,-110,-245.0,200.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_betus_20260906T211242Z,2026_NFL_W10_MIN_GB,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,-4.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIA_IND_draftkings_20260906T211242Z,2026_NFL_W10_MIA_IND,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-6.5,-110,-110,-305.0,245.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_draftkings_20260906T211242Z,2026_NFL_W10_JAX_TEN,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,2.5,-110,-110,114.0,-135.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_betus_20260906T211242Z,2026_NFL_W10_JAX_TEN,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,2.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAR_ARI_draftkings_20260906T211242Z,2026_NFL_W10_LAR_ARI,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,10.5,-110,-110,360.0,-470.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_draftkings_20260906T211242Z,2026_NFL_W10_SEA_LV,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,7.0,-110,-110,250.0,-310.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_betus_20260906T211242Z,2026_NFL_W10_SEA_LV,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,7.0,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SF_DAL_draftkings_20260906T211242Z,2026_NFL_W10_SF_DAL,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-1.5,-105,-115,-120.0,100.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_draftkings_20260906T211242Z,2026_NFL_W10_PIT_CIN,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-3.5,-110,-110,-192.0,160.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_betus_20260906T211242Z,2026_NFL_W10_PIT_CIN,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,-3.5,-110,-110,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_draftkings_20260906T211242Z,2026_NFL_W10_LAC_BAL,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-3.5,-110,-110,-180.0,150.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_betus_20260906T211242Z,2026_NFL_W10_LAC_BAL,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,-2.5,-110,-110,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_WAS_NYG_draftkings_20260906T221238Z,2026_NFL_W10_WAS_NYG,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-1.5,-110,-110,-125.0,105.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_draftkings_20260906T221238Z,2026_NFL_W10_NE_DET,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-1.5,-112,-108,-125.0,105.0,48.5,-112,-108,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_fanduel_20260906T221238Z,2026_NFL_W10_NE_DET,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:12:19Z,fanduel,1.5,-115,-105,100.0,-118.0,49.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W10_KC_ATL_draftkings_20260906T221238Z,2026_NFL_W10_KC_ATL,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,4.5,-110,-110,190.0,-230.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_BUF_NYJ_draftkings_20260906T221238Z,2026_NFL_W10_BUF_NYJ,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,7.0,-105,-115,270.0,-340.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_draftkings_20260906T221238Z,2026_NFL_W10_CAR_NO,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-1.5,-105,-115,-118.0,-102.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_betus_20260906T221238Z,2026_NFL_W10_CAR_NO,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:40Z,betus,-1.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_HOU_CLE_draftkings_20260906T221238Z,2026_NFL_W10_HOU_CLE,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,4.5,-110,-110,170.0,-205.0,38.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_draftkings_20260906T221238Z,2026_NFL_W10_MIN_GB,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-4.5,-110,-110,-245.0,200.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_betus_20260906T221238Z,2026_NFL_W10_MIN_GB,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:40Z,betus,-4.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIA_IND_draftkings_20260906T221238Z,2026_NFL_W10_MIA_IND,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-6.5,-110,-110,-305.0,245.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_draftkings_20260906T221238Z,2026_NFL_W10_JAX_TEN,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,2.5,-110,-110,114.0,-135.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_betus_20260906T221238Z,2026_NFL_W10_JAX_TEN,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:40Z,betus,2.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAR_ARI_draftkings_20260906T221238Z,2026_NFL_W10_LAR_ARI,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,10.5,-110,-110,360.0,-470.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_draftkings_20260906T221238Z,2026_NFL_W10_SEA_LV,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,7.0,-110,-110,250.0,-310.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_betus_20260906T221238Z,2026_NFL_W10_SEA_LV,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:40Z,betus,7.0,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SF_DAL_draftkings_20260906T221238Z,2026_NFL_W10_SF_DAL,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-1.5,-105,-115,-120.0,100.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_draftkings_20260906T221238Z,2026_NFL_W10_PIT_CIN,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-3.5,-110,-110,-192.0,160.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_betus_20260906T221238Z,2026_NFL_W10_PIT_CIN,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:40Z,betus,-3.5,-110,-110,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_draftkings_20260906T221238Z,2026_NFL_W10_LAC_BAL,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-3.5,-110,-110,-180.0,150.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAC_BAL_betus_20260906T221238Z,2026_NFL_W10_LAC_BAL,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:40Z,betus,-2.5,-110,-110,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_WAS_NYG_draftkings_20260907T001244Z,2026_NFL_W10_WAS_NYG,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-1.5,-110,-110,-125.0,105.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_draftkings_20260907T001244Z,2026_NFL_W10_NE_DET,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-1.5,-112,-108,-125.0,105.0,48.5,-112,-108,,,,,,,True,,,odds_api,free
2026_NFL_W10_NE_DET_fanduel_20260907T001244Z,2026_NFL_W10_NE_DET,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:30Z,fanduel,1.5,-115,-105,100.0,-118.0,49.5,-115,-105,,,,,,,True,,,odds_api,free
2026_NFL_W10_KC_ATL_draftkings_20260907T001244Z,2026_NFL_W10_KC_ATL,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,4.5,-110,-110,190.0,-230.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_BUF_NYJ_draftkings_20260907T001244Z,2026_NFL_W10_BUF_NYJ,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,7.0,-105,-115,270.0,-340.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_draftkings_20260907T001244Z,2026_NFL_W10_CAR_NO,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-1.5,-105,-115,-118.0,-102.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_CAR_NO_betus_20260907T001244Z,2026_NFL_W10_CAR_NO,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:11:48Z,betus,-1.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_HOU_CLE_draftkings_20260907T001244Z,2026_NFL_W10_HOU_CLE,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,4.5,-110,-110,170.0,-205.0,38.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_draftkings_20260907T001244Z,2026_NFL_W10_MIN_GB,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-4.5,-110,-110,-245.0,200.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIN_GB_betus_20260907T001244Z,2026_NFL_W10_MIN_GB,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:11:48Z,betus,-4.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_MIA_IND_draftkings_20260907T001244Z,2026_NFL_W10_MIA_IND,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-6.5,-110,-110,-305.0,245.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_draftkings_20260907T001244Z,2026_NFL_W10_JAX_TEN,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,2.5,-110,-110,114.0,-135.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_JAX_TEN_betus_20260907T001244Z,2026_NFL_W10_JAX_TEN,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:11:48Z,betus,2.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_LAR_ARI_draftkings_20260907T001244Z,2026_NFL_W10_LAR_ARI,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,10.5,-110,-110,360.0,-470.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_draftkings_20260907T001244Z,2026_NFL_W10_SEA_LV,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,7.0,-110,-110,250.0,-310.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SEA_LV_betus_20260907T001244Z,2026_NFL_W10_SEA_LV,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:11:48Z,betus,7.0,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_SF_DAL_draftkings_20260907T001244Z,2026_NFL_W10_SF_DAL,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-1.5,-105,-115,-120.0,100.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W10_PIT_CIN_draftkings_20260907T001244Z,2026_NFL_W10_PIT_CIN,2026-09-07T00:12:44.554065+00:00,2026-09-07T00:12:12Z,draftkings,-3.5,-110,-110,-192.0,160.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
