snapshot_id,game_id,retrieved_at,provider_updated_at,book,spread_home,spread_home_price,spread_away_price,ml_home,ml_away,total,over_price,under_price,spread_ticket_pct_home,spread_money_pct_home,ml_ticket_pct_home,ml_money_pct_home,total_ticket_pct_over,total_money_pct_over,is_first_snapshot,provider_open_spread_home,provider_open_total,source,plan
2026_NFL_W07_TB_CAR_draftkings_20260906T161247Z,2026_NFL_W07_TB_CAR,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,1.5,-110,-110,105.0,-125.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_TB_CAR_betus_20260906T161247Z,2026_NFL_W07_TB_CAR,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,betus,1.5,-115,-105,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_CLE_TEN_draftkings_20260906T161247Z,2026_NFL_W07_CLE_TEN,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,-2.5,-110,-110,-135.0,114.0,40.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_NYG_HOU_draftkings_20260906T161247Z,2026_NFL_W07_NYG_HOU,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,-5.5,-110,-110,-245.0,200.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_NYG_HOU_betus_20260906T161247Z,2026_NFL_W07_NYG_HOU,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,betus,-5.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_IND_MIN_draftkings_20260906T161247Z,2026_NFL_W07_IND_MIN,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,-2.5,-110,-110,-142.0,120.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_IND_MIN_betus_20260906T161247Z,2026_NFL_W07_IND_MIN,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,betus,-3.0,-105,-115,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_MIA_NYJ_draftkings_20260906T161247Z,2026_NFL_W07_MIA_NYJ,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,-2.5,-110,-110,-142.0,120.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_DEN_ARI_draftkings_20260906T161247Z,2026_NFL_W07_DEN_ARI,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,7.5,-110,-110,285.0,-360.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_DEN_ARI_betus_20260906T161247Z,2026_NFL_W07_DEN_ARI,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,betus,7.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_GB_DET_draftkings_20260906T161247Z,2026_NFL_W07_GB_DET,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,-2.5,-110,-110,-142.0,120.0,50.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_LAR_LV_draftkings_20260906T161247Z,2026_NFL_W07_LAR_LV,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,7.5,-110,-110,275.0,-345.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_KC_SEA_draftkings_20260906T161247Z,2026_NFL_W07_KC_SEA,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,-3.0,-110,-110,-175.0,145.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_KC_SEA_betus_20260906T161247Z,2026_NFL_W07_KC_SEA,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,betus,-3.0,-105,-115,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_DAL_PHI_draftkings_20260906T161247Z,2026_NFL_W07_DAL_PHI,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,-3.0,-110,-110,-162.0,136.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_DAL_PHI_betus_20260906T161247Z,2026_NFL_W07_DAL_PHI,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,betus,-3.0,-110,-110,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_NE_CHI_draftkings_20260906T181240Z,2026_NFL_W07_NE_CHI,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-1.5,-110,-110,-122.0,102.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_PIT_NO_draftkings_20260906T181240Z,2026_NFL_W07_PIT_NO,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,2.5,-110,-110,120.0,-142.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_PIT_NO_fanduel_20260906T181240Z,2026_NFL_W07_PIT_NO,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:24Z,fanduel,1.5,-105,-115,110.0,-130.0,40.5,-118,-104,,,,,,,True,,,odds_api,free
2026_NFL_W07_PIT_NO_betus_20260906T181240Z,2026_NFL_W07_PIT_NO,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,2.5,-115,-105,,,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_SF_ATL_draftkings_20260906T181240Z,2026_NFL_W07_SF_ATL,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,4.5,-110,-110,180.0,-218.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_SF_ATL_betus_20260906T181240Z,2026_NFL_W07_SF_ATL,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,4.5,-110,-110,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_CIN_BAL_draftkings_20260906T181240Z,2026_NFL_W07_CIN_BAL,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-3.5,-110,-110,-185.0,154.0,51.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_CIN_BAL_betus_20260906T181240Z,2026_NFL_W07_CIN_BAL,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,-3.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_TB_CAR_draftkings_20260906T181240Z,2026_NFL_W07_TB_CAR,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,1.5,-110,-110,105.0,-125.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_TB_CAR_betus_20260906T181240Z,2026_NFL_W07_TB_CAR,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,1.5,-115,-105,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_CLE_TEN_draftkings_20260906T181240Z,2026_NFL_W07_CLE_TEN,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:02:44Z,draftkings,-2.5,-110,-110,-135.0,114.0,40.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_NYG_HOU_draftkings_20260906T181240Z,2026_NFL_W07_NYG_HOU,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-5.5,-110,-110,-245.0,200.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_NYG_HOU_betus_20260906T181240Z,2026_NFL_W07_NYG_HOU,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,-5.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_IND_MIN_draftkings_20260906T181240Z,2026_NFL_W07_IND_MIN,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-2.5,-110,-110,-142.0,120.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_IND_MIN_betus_20260906T181240Z,2026_NFL_W07_IND_MIN,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,-3.0,-105,-115,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_MIA_NYJ_draftkings_20260906T181240Z,2026_NFL_W07_MIA_NYJ,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-2.5,-110,-110,-142.0,120.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_DEN_ARI_draftkings_20260906T181240Z,2026_NFL_W07_DEN_ARI,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,7.5,-110,-110,285.0,-360.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_DEN_ARI_betus_20260906T181240Z,2026_NFL_W07_DEN_ARI,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,7.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_GB_DET_draftkings_20260906T181240Z,2026_NFL_W07_GB_DET,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-2.5,-110,-110,-142.0,120.0,50.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_LAR_LV_draftkings_20260906T181240Z,2026_NFL_W07_LAR_LV,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,7.5,-110,-110,275.0,-345.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_KC_SEA_draftkings_20260906T181240Z,2026_NFL_W07_KC_SEA,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-3.0,-110,-110,-175.0,145.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_KC_SEA_betus_20260906T181240Z,2026_NFL_W07_KC_SEA,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,-3.0,-105,-115,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_DAL_PHI_draftkings_20260906T181240Z,2026_NFL_W07_DAL_PHI,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-3.0,-110,-110,-162.0,136.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_DAL_PHI_betus_20260906T181240Z,2026_NFL_W07_DAL_PHI,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,-3.0,-110,-110,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_NE_CHI_draftkings_20260906T191240Z,2026_NFL_W07_NE_CHI,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-1.5,-110,-110,-122.0,102.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_PIT_NO_draftkings_20260906T191240Z,2026_NFL_W07_PIT_NO,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,2.5,-110,-110,120.0,-142.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_PIT_NO_fanduel_20260906T191240Z,2026_NFL_W07_PIT_NO,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,fanduel,1.5,-105,-115,110.0,-130.0,40.5,-118,-104,,,,,,,True,,,odds_api,free
2026_NFL_W07_PIT_NO_betus_20260906T191240Z,2026_NFL_W07_PIT_NO,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,2.5,-115,-105,,,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_SF_ATL_draftkings_20260906T191240Z,2026_NFL_W07_SF_ATL,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,4.5,-110,-110,180.0,-218.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_SF_ATL_betus_20260906T191240Z,2026_NFL_W07_SF_ATL,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,4.5,-110,-110,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_CIN_BAL_draftkings_20260906T191240Z,2026_NFL_W07_CIN_BAL,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-3.5,-110,-110,-185.0,154.0,51.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_CIN_BAL_betus_20260906T191240Z,2026_NFL_W07_CIN_BAL,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-3.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_TB_CAR_draftkings_20260906T191240Z,2026_NFL_W07_TB_CAR,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,1.5,-110,-110,105.0,-125.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_TB_CAR_betus_20260906T191240Z,2026_NFL_W07_TB_CAR,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,1.5,-115,-105,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_CLE_TEN_draftkings_20260906T191240Z,2026_NFL_W07_CLE_TEN,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-2.5,-110,-110,-135.0,114.0,40.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_NYG_HOU_draftkings_20260906T191240Z,2026_NFL_W07_NYG_HOU,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-5.5,-110,-110,-245.0,200.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_NYG_HOU_betus_20260906T191240Z,2026_NFL_W07_NYG_HOU,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-5.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_IND_MIN_draftkings_20260906T191240Z,2026_NFL_W07_IND_MIN,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-2.5,-110,-110,-142.0,120.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_IND_MIN_betus_20260906T191240Z,2026_NFL_W07_IND_MIN,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-3.0,-105,-115,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_MIA_NYJ_draftkings_20260906T191240Z,2026_NFL_W07_MIA_NYJ,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-2.5,-110,-110,-142.0,120.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_DEN_ARI_draftkings_20260906T191240Z,2026_NFL_W07_DEN_ARI,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,7.5,-110,-110,285.0,-360.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_DEN_ARI_betus_20260906T191240Z,2026_NFL_W07_DEN_ARI,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,7.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_GB_DET_draftkings_20260906T191240Z,2026_NFL_W07_GB_DET,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-2.5,-110,-110,-142.0,120.0,50.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_LAR_LV_draftkings_20260906T191240Z,2026_NFL_W07_LAR_LV,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,7.5,-110,-110,275.0,-345.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_KC_SEA_draftkings_20260906T191240Z,2026_NFL_W07_KC_SEA,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-3.0,-110,-110,-175.0,145.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_KC_SEA_betus_20260906T191240Z,2026_NFL_W07_KC_SEA,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-3.0,-105,-115,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_DAL_PHI_draftkings_20260906T191240Z,2026_NFL_W07_DAL_PHI,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-3.0,-110,-110,-162.0,136.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W07_DAL_PHI_betus_20260906T191240Z,2026_NFL_W07_DAL_PHI,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-3.0,-110,-110,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
