snapshot_id,game_id,retrieved_at,provider_updated_at,book,spread_home,spread_home_price,spread_away_price,ml_home,ml_away,total,over_price,under_price,spread_ticket_pct_home,spread_money_pct_home,ml_ticket_pct_home,ml_money_pct_home,total_ticket_pct_over,total_money_pct_over,is_first_snapshot,provider_open_spread_home,provider_open_total,source,plan
2026_NFL_W09_CLE_NO_draftkings_20260906T161247Z,2026_NFL_W09_CLE_NO,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,-3.5,-115,-105,-205.0,170.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DAL_IND_draftkings_20260906T161247Z,2026_NFL_W09_DAL_IND,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,1.5,-110,-110,105.0,-125.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DAL_IND_betus_20260906T161247Z,2026_NFL_W09_DAL_IND,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DET_MIA_draftkings_20260906T161247Z,2026_NFL_W09_DET_MIA,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,6.5,-110,-110,225.0,-278.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_NYJ_KC_draftkings_20260906T161247Z,2026_NFL_W09_NYJ_KC,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,-9.5,-110,-110,-470.0,360.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_LAR_WAS_draftkings_20260906T161247Z,2026_NFL_W09_LAR_WAS,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,5.5,-115,-105,180.0,-218.0,50.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_NYG_PHI_draftkings_20260906T161247Z,2026_NFL_W09_NYG_PHI,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,-5.5,-110,-110,-245.0,200.0,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_NYG_PHI_betus_20260906T161247Z,2026_NFL_W09_NYG_PHI,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,betus,-5.5,-110,-110,,,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_HOU_LAC_draftkings_20260906T161247Z,2026_NFL_W09_HOU_LAC,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,-2.5,-110,-110,-142.0,120.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_HOU_LAC_betus_20260906T161247Z,2026_NFL_W09_HOU_LAC,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,betus,-1.5,-115,-105,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_LV_SF_draftkings_20260906T161247Z,2026_NFL_W09_LV_SF,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,-8.5,-110,-110,-440.0,340.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_ARI_SEA_draftkings_20260906T161247Z,2026_NFL_W09_ARI_SEA,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,-13.5,-110,-110,-850.0,575.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_ARI_SEA_betus_20260906T161247Z,2026_NFL_W09_ARI_SEA,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,betus,-13.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_GB_NE_draftkings_20260906T161247Z,2026_NFL_W09_GB_NE,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,-1.5,-110,-110,-125.0,105.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_GB_NE_betus_20260906T161247Z,2026_NFL_W09_GB_NE,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,betus,-1.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_TB_CHI_draftkings_20260906T161247Z,2026_NFL_W09_TB_CHI,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,-3.5,-110,-110,-198.0,164.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_BUF_MIN_draftkings_20260906T161247Z,2026_NFL_W09_BUF_MIN,2026-09-06T16:12:47.501655+00:00,2026-09-06T16:11:54Z,draftkings,3.0,-110,-110,142.0,-170.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_JAX_BAL_draftkings_20260906T181240Z,2026_NFL_W09_JAX_BAL,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-4.5,-110,-110,-205.0,170.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_JAX_BAL_betus_20260906T181240Z,2026_NFL_W09_JAX_BAL,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,-4.5,-110,-110,,,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_CIN_ATL_draftkings_20260906T181240Z,2026_NFL_W09_CIN_ATL,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,5.5,-110,-110,190.0,-230.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_CIN_ATL_fanduel_20260906T181240Z,2026_NFL_W09_CIN_ATL,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:24Z,fanduel,4.5,-118,-104,180.0,-215.0,49.5,-105,-115,,,,,,,True,,,odds_api,free
2026_NFL_W09_CIN_ATL_betus_20260906T181240Z,2026_NFL_W09_CIN_ATL,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,4.5,-105,-115,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DEN_CAR_draftkings_20260906T181240Z,2026_NFL_W09_DEN_CAR,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,3.0,-110,-110,136.0,-162.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DEN_CAR_betus_20260906T181240Z,2026_NFL_W09_DEN_CAR,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,3.0,-110,-110,,,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_CLE_NO_draftkings_20260906T181240Z,2026_NFL_W09_CLE_NO,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-3.5,-115,-105,-205.0,170.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DAL_IND_draftkings_20260906T181240Z,2026_NFL_W09_DAL_IND,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,1.5,-110,-110,105.0,-125.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DAL_IND_betus_20260906T181240Z,2026_NFL_W09_DAL_IND,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DET_MIA_draftkings_20260906T181240Z,2026_NFL_W09_DET_MIA,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,6.5,-110,-110,225.0,-278.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_NYJ_KC_draftkings_20260906T181240Z,2026_NFL_W09_NYJ_KC,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-9.5,-110,-110,-470.0,360.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_LAR_WAS_draftkings_20260906T181240Z,2026_NFL_W09_LAR_WAS,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,5.5,-115,-105,180.0,-218.0,50.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_NYG_PHI_draftkings_20260906T181240Z,2026_NFL_W09_NYG_PHI,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-5.5,-110,-110,-245.0,200.0,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_NYG_PHI_betus_20260906T181240Z,2026_NFL_W09_NYG_PHI,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,-5.5,-110,-110,,,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_HOU_LAC_draftkings_20260906T181240Z,2026_NFL_W09_HOU_LAC,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-2.5,-110,-110,-142.0,120.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_HOU_LAC_betus_20260906T181240Z,2026_NFL_W09_HOU_LAC,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,-1.5,-115,-105,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_LV_SF_draftkings_20260906T181240Z,2026_NFL_W09_LV_SF,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-8.5,-110,-110,-440.0,340.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_ARI_SEA_draftkings_20260906T181240Z,2026_NFL_W09_ARI_SEA,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-13.5,-110,-110,-850.0,575.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_ARI_SEA_betus_20260906T181240Z,2026_NFL_W09_ARI_SEA,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,-13.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_GB_NE_draftkings_20260906T181240Z,2026_NFL_W09_GB_NE,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-1.5,-110,-110,-125.0,105.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_GB_NE_betus_20260906T181240Z,2026_NFL_W09_GB_NE,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:12:25Z,betus,-1.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_TB_CHI_draftkings_20260906T181240Z,2026_NFL_W09_TB_CHI,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,-3.5,-110,-110,-198.0,164.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_BUF_MIN_draftkings_20260906T181240Z,2026_NFL_W09_BUF_MIN,2026-09-06T18:12:40.628291+00:00,2026-09-06T18:11:38Z,draftkings,3.0,-110,-110,142.0,-170.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_JAX_BAL_draftkings_20260906T191240Z,2026_NFL_W09_JAX_BAL,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-4.5,-110,-110,-205.0,170.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_JAX_BAL_betus_20260906T191240Z,2026_NFL_W09_JAX_BAL,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-4.5,-110,-110,,,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_CIN_ATL_draftkings_20260906T191240Z,2026_NFL_W09_CIN_ATL,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,5.5,-110,-110,190.0,-230.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_CIN_ATL_fanduel_20260906T191240Z,2026_NFL_W09_CIN_ATL,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,fanduel,4.5,-118,-104,180.0,-215.0,49.5,-105,-115,,,,,,,True,,,odds_api,free
2026_NFL_W09_CIN_ATL_betus_20260906T191240Z,2026_NFL_W09_CIN_ATL,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,4.5,-105,-115,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DEN_CAR_draftkings_20260906T191240Z,2026_NFL_W09_DEN_CAR,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,3.0,-110,-110,136.0,-162.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DEN_CAR_betus_20260906T191240Z,2026_NFL_W09_DEN_CAR,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,3.0,-110,-110,,,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_CLE_NO_draftkings_20260906T191240Z,2026_NFL_W09_CLE_NO,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-3.5,-115,-105,-205.0,170.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DAL_IND_draftkings_20260906T191240Z,2026_NFL_W09_DAL_IND,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,1.5,-110,-110,105.0,-125.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DAL_IND_betus_20260906T191240Z,2026_NFL_W09_DAL_IND,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DET_MIA_draftkings_20260906T191240Z,2026_NFL_W09_DET_MIA,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,6.5,-110,-110,225.0,-278.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_NYJ_KC_draftkings_20260906T191240Z,2026_NFL_W09_NYJ_KC,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-9.5,-110,-110,-470.0,360.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_LAR_WAS_draftkings_20260906T191240Z,2026_NFL_W09_LAR_WAS,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,5.5,-115,-105,180.0,-218.0,50.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_NYG_PHI_draftkings_20260906T191240Z,2026_NFL_W09_NYG_PHI,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-5.5,-110,-110,-245.0,200.0,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_NYG_PHI_betus_20260906T191240Z,2026_NFL_W09_NYG_PHI,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-5.5,-110,-110,,,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_HOU_LAC_draftkings_20260906T191240Z,2026_NFL_W09_HOU_LAC,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-2.5,-110,-110,-142.0,120.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_HOU_LAC_betus_20260906T191240Z,2026_NFL_W09_HOU_LAC,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-1.5,-115,-105,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_LV_SF_draftkings_20260906T191240Z,2026_NFL_W09_LV_SF,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-8.5,-110,-110,-440.0,340.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_ARI_SEA_draftkings_20260906T191240Z,2026_NFL_W09_ARI_SEA,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-13.5,-110,-110,-850.0,575.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_ARI_SEA_betus_20260906T191240Z,2026_NFL_W09_ARI_SEA,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-13.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_GB_NE_draftkings_20260906T191240Z,2026_NFL_W09_GB_NE,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-1.5,-110,-110,-125.0,105.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_GB_NE_betus_20260906T191240Z,2026_NFL_W09_GB_NE,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:55Z,betus,-1.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_TB_CHI_draftkings_20260906T191240Z,2026_NFL_W09_TB_CHI,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,-3.5,-110,-110,-198.0,164.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_BUF_MIN_draftkings_20260906T191240Z,2026_NFL_W09_BUF_MIN,2026-09-06T19:12:40.268761+00:00,2026-09-06T19:11:56Z,draftkings,3.0,-110,-110,142.0,-170.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_JAX_BAL_draftkings_20260906T211242Z,2026_NFL_W09_JAX_BAL,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-4.5,-110,-110,-205.0,170.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_JAX_BAL_betus_20260906T211242Z,2026_NFL_W09_JAX_BAL,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,-4.5,-110,-110,,,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_CIN_ATL_draftkings_20260906T211242Z,2026_NFL_W09_CIN_ATL,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,5.5,-110,-110,190.0,-230.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_CIN_ATL_fanduel_20260906T211242Z,2026_NFL_W09_CIN_ATL,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:38Z,fanduel,4.5,-118,-104,180.0,-215.0,49.5,-105,-115,,,,,,,True,,,odds_api,free
2026_NFL_W09_CIN_ATL_betus_20260906T211242Z,2026_NFL_W09_CIN_ATL,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,4.5,-105,-115,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DEN_CAR_draftkings_20260906T211242Z,2026_NFL_W09_DEN_CAR,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,3.0,-110,-110,136.0,-162.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DEN_CAR_betus_20260906T211242Z,2026_NFL_W09_DEN_CAR,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,3.0,-110,-110,,,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_CLE_NO_draftkings_20260906T211242Z,2026_NFL_W09_CLE_NO,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-3.5,-115,-105,-205.0,170.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DAL_IND_draftkings_20260906T211242Z,2026_NFL_W09_DAL_IND,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,1.5,-110,-110,105.0,-125.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DAL_IND_betus_20260906T211242Z,2026_NFL_W09_DAL_IND,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DET_MIA_draftkings_20260906T211242Z,2026_NFL_W09_DET_MIA,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,6.5,-110,-110,225.0,-278.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_NYJ_KC_draftkings_20260906T211242Z,2026_NFL_W09_NYJ_KC,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-9.5,-110,-110,-470.0,360.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_LAR_WAS_draftkings_20260906T211242Z,2026_NFL_W09_LAR_WAS,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,5.5,-115,-105,180.0,-218.0,50.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_NYG_PHI_draftkings_20260906T211242Z,2026_NFL_W09_NYG_PHI,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-5.5,-110,-110,-245.0,200.0,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_NYG_PHI_betus_20260906T211242Z,2026_NFL_W09_NYG_PHI,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,-5.5,-110,-110,,,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_HOU_LAC_draftkings_20260906T211242Z,2026_NFL_W09_HOU_LAC,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-2.5,-110,-110,-142.0,120.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_HOU_LAC_betus_20260906T211242Z,2026_NFL_W09_HOU_LAC,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,-1.5,-115,-105,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_LV_SF_draftkings_20260906T211242Z,2026_NFL_W09_LV_SF,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-8.5,-110,-110,-440.0,340.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_ARI_SEA_draftkings_20260906T211242Z,2026_NFL_W09_ARI_SEA,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-13.5,-110,-110,-850.0,575.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_ARI_SEA_betus_20260906T211242Z,2026_NFL_W09_ARI_SEA,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,-13.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_GB_NE_draftkings_20260906T211242Z,2026_NFL_W09_GB_NE,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-1.5,-110,-110,-125.0,105.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_GB_NE_betus_20260906T211242Z,2026_NFL_W09_GB_NE,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:12:39Z,betus,-1.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_TB_CHI_draftkings_20260906T211242Z,2026_NFL_W09_TB_CHI,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,-3.5,-110,-110,-198.0,164.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_BUF_MIN_draftkings_20260906T211242Z,2026_NFL_W09_BUF_MIN,2026-09-06T21:12:42.927686+00:00,2026-09-06T21:11:53Z,draftkings,3.0,-110,-110,142.0,-170.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_JAX_BAL_draftkings_20260906T221238Z,2026_NFL_W09_JAX_BAL,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-4.5,-110,-110,-205.0,170.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_JAX_BAL_betus_20260906T221238Z,2026_NFL_W09_JAX_BAL,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:40Z,betus,-4.5,-110,-110,,,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_CIN_ATL_draftkings_20260906T221238Z,2026_NFL_W09_CIN_ATL,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,5.5,-110,-110,190.0,-230.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_CIN_ATL_fanduel_20260906T221238Z,2026_NFL_W09_CIN_ATL,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:12:19Z,fanduel,4.5,-118,-104,180.0,-215.0,49.5,-105,-115,,,,,,,True,,,odds_api,free
2026_NFL_W09_CIN_ATL_betus_20260906T221238Z,2026_NFL_W09_CIN_ATL,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:40Z,betus,4.5,-105,-115,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DEN_CAR_draftkings_20260906T221238Z,2026_NFL_W09_DEN_CAR,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,3.0,-110,-110,136.0,-162.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DEN_CAR_betus_20260906T221238Z,2026_NFL_W09_DEN_CAR,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:40Z,betus,3.0,-110,-110,,,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_CLE_NO_draftkings_20260906T221238Z,2026_NFL_W09_CLE_NO,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-3.5,-115,-105,-205.0,170.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DAL_IND_draftkings_20260906T221238Z,2026_NFL_W09_DAL_IND,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,1.5,-110,-110,105.0,-125.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DAL_IND_betus_20260906T221238Z,2026_NFL_W09_DAL_IND,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:40Z,betus,1.5,-110,-110,,,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_DET_MIA_draftkings_20260906T221238Z,2026_NFL_W09_DET_MIA,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,6.5,-110,-110,225.0,-278.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_NYJ_KC_draftkings_20260906T221238Z,2026_NFL_W09_NYJ_KC,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-9.5,-110,-110,-470.0,360.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_LAR_WAS_draftkings_20260906T221238Z,2026_NFL_W09_LAR_WAS,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,5.5,-115,-105,180.0,-218.0,50.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_NYG_PHI_draftkings_20260906T221238Z,2026_NFL_W09_NYG_PHI,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:20Z,draftkings,-5.5,-110,-110,-245.0,200.0,44.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W09_NYG_PHI_betus_20260906T221238Z,2026_NFL_W09_NYG_PHI,2026-09-06T22:12:38.781007+00:00,2026-09-06T22:11:40Z,betus,-5.5,-110,-110,,,44.5,-110,-110,,,,,,,True,,,odds_api,free
